source,target,weight
M_60-69_B,F_70-79_B,14.604783089206025
M_60-69_B,F_60-69_B,28.1546372611312
M_60-69_B,F_18-24_C,314.1801436149953
M_60-69_B,F_18-24_E,234.70210452267156
M_60-69_B,M_70-79_D,21.399725536710893
M_60-69_B,M_18-24_C,347.3654174210894
M_60-69_B,F_70-79_E,49.410288895009074
M_60-69_B,F_18-24_B,69.3865679510169
M_60-69_B,M_30-39_E,322.39965153812835
M_60-69_B,M_50-59_A,12.90884088043962
M_60-69_B,M_50-59_E,174.65509861722037
M_60-69_B,F_25-29_D,59.88615422139362
M_60-69_B,F_25-29_B,45.65954777389429
M_60-69_B,F_40-49_C,310.94745879002977
M_60-69_B,F_60-69_E,95.55740743601986
M_60-69_B,F_40-49_D,90.12828043163867
M_60-69_B,M_80-plus_C,28.704899518844304
M_60-69_B,F_30-39_E,287.7874242959725
M_60-69_B,M_50-59_D,67.74603682028417
M_60-69_B,M_70-79_E,55.142635677824515
M_60-69_B,M_80-plus_A,1.5889495774692215
M_60-69_B,M_18-24_A,19.17578603889284
M_60-69_B,F_70-79_D,19.178198746065732
M_60-69_B,M_60-69_C,142.77724373167746
F_80-plus_C,M_40-49_A,18.92718502918812
F_80-plus_C,M_30-39_C,385.02318114123887
F_80-plus_C,F_30-39_D,102.67457386796164
F_80-plus_C,M_40-49_B,75.70874011762062
F_80-plus_C,M_50-59_C,222.96010205860628
F_80-plus_C,F_30-39_B,78.28285578682026
F_80-plus_C,F_50-59_C,220.3343172779971
F_80-plus_C,M_60-69_E,87.54632675403255
F_80-plus_C,F_40-49_E,240.0130599366185
F_80-plus_C,F_50-59_A,12.161407798930368
F_80-plus_C,F_60-69_A,6.947066801721965
F_80-plus_C,F_80-plus_B,6.269951195046095
F_80-plus_C,M_50-59_B,49.20614420265686
F_80-plus_C,F_25-29_A,10.539665744103143
F_80-plus_C,M_70-79_B,14.862661490680436
F_80-plus_C,F_25-29_E,142.54980181370158
F_80-plus_C,M_70-79_A,3.7190474477091096
F_80-plus_C,M_40-49_E,256.1655784203065
F_80-plus_C,F_40-49_B,70.93715185836038
F_80-plus_C,F_50-59_B,48.63447143851129
F_80-plus_C,M_80-plus_B,6.302945547939811
F_80-plus_C,F_60-69_C,125.84608587979325
F_80-plus_C,M_60-69_D,33.95446833783722
F_80-plus_C,F_50-59_E,164.55634322232777
F_80-plus_C,M_80-plus_E,21.315498133738405
F_80-plus_C,F_25-29_C,190.74335211782395
F_80-plus_C,F_18-24_A,15.785567206999856
F_80-plus_C,F_18-24_D,82.83131551859066
F_80-plus_C,M_30-39_D,111.57447712727556
F_80-plus_C,F_70-79_C,65.49925552932272
F_80-plus_C,M_25-29_D,60.25874246449205
F_80-plus_C,M_70-79_C,67.39100284627725
F_80-plus_C,M_18-24_D,98.94537681726317
F_80-plus_C,M_80-plus_D,8.271450879259758
F_80-plus_C,M_18-24_E,255.03401848031683
F_80-plus_C,M_25-29_B,45.93696146950466
F_80-plus_C,M_25-29_C,207.9383678592326
F_80-plus_C,F_30-39_A,19.570713946460348
F_80-plus_C,F_70-79_A,3.6178832551061855
